"game_id","game_date","season","level","play_id","inning","is_top_inning","balls","strikes","outs","pre_runner_1b","pre_runner_2b","pre_runner_3b","home_score","away_score","batter_side","pitcher_side","hit_trajectory","launch_angle","launch_direction","exit_speed","launch_spinaxis","launch_spinrate","bearing","hit_distance","hangtime","fielder_id","fielder_pos","fielder_max_throwspeed","runner_base","runner_id","runner_max_sprintspeed","runner_advance"
"88868961",2025-06-11,2025,"AAA","XKAEKO2X8JKA4H4R",7,1,2,1,1,"Kjk4V6jH","EklcdMlQ",NA,4,4,"R","R","fly_ball",27.84645067803,25.1955344732909,96.8651295658271,214.770518689823,2525.15473044456,39.3705850911424,328.89227778336,4.6463466796875,"xfbsKjNz","RF",95.5,2,"EklcdMlQ",26.7,0
"41304167",2025-06-11,2025,"AAA","THAEFMQTFC67OUCR",4,1,0,2,1,NA,"uKMcAily",NA,0,4,"R","L","fly_ball",59.8874427218625,17.042320030935,80.6882999947491,193.613803008846,4891.01009573437,31.7110804100922,190.655882378979,6.1476455078125,"jHWddw0I","RF",88.4,2,"uKMcAily",25,0
"60417956",2025-06-11,2025,"AA","8H8PC6L327IFA86L",1,1,1,1,0,NA,"Kbi4k8vB",NA,0,0,"L","R","fly_ball",33.0368124075683,8.13978317028787,92.2864473652206,177.023928337778,2540.24398088902,NA,NA,NA,"izcgT1ol","CF",93.3,2,"Kbi4k8vB",28.8,1
"60417956",2025-06-11,2025,"AA","PJHAH3UO3BJVVPD7",8,0,0,0,0,"u0Tcpu0Q","JmoE6FXh",NA,4,4,"L","R","line_drive",18.9871620527019,17.496210924494,99.3229165576062,218.101043976194,1394.13512268112,21.4863789929367,317.784385638206,3.37571203327179,"2y4X15Ms","RF",92.7,2,"JmoE6FXh",27.3,0
"60417956",2025-06-11,2025,"AA","QMWAGJD9N00K46TY",8,0,2,2,1,NA,"il1dJ7ma","u0Tcpu0Q",5,4,"R","R","fly_ball",27.7783598204741,6.29366429874408,97.6805728933131,181.91871049196,2085.11687229539,NA,NA,NA,"Kbi4k8vB","CF",102.2,2,"il1dJ7ma",26.9,0
"76752063",2025-06-11,2025,"AAA","ZIAP9OKDUJEKTM2K",6,0,1,0,0,"NgUpvLOr","LfiqWfIw",NA,3,7,"R","R","fly_ball",50.6867578653932,25.248154871015,93.1103192501444,192.145384394462,4585.43875764143,37.1673000237657,262.811413108103,6.37097961139679,"iJwMMH9P","RF",94.8,2,"LfiqWfIw",27,0
"71497931",2025-06-12,2025,"AA","CHDWF8DLGKQ5Z8QC",1,1,2,2,1,NA,"OR5fcRZz",NA,0,0,"L","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"JsNXi2SQ","RF",87.2,2,"OR5fcRZz",29.4,0
"71497931",2025-06-12,2025,"AA","ACCGXCRZ6HQKLOSP",4,1,3,2,0,NA,"8lNRwPR4","M8MasXAn",0,2,"R","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"Ka5oDbkZ","CF",87.9,2,"8lNRwPR4",29.5,1
"71497931",2025-06-12,2025,"AA","34AL3LNMF5U3ZBR9",4,0,0,2,1,NA,"BsE38GWS",NA,0,3,"L","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"9vMskPb0","RF",98.2,2,"BsE38GWS",26.3,0
"06767004",2025-06-12,2025,"AA","O1NAEIME7OLDLW5M",2,1,0,1,0,NA,"yi75Zh49",NA,2,0,"L","R","fly_ball",49.5538150829586,7.51434020169382,99.9610936262934,172.967961530335,4715.56260038828,-1.36249002251944,291.683346985529,7.02317297077179,"1dUEYJav","CF",99.5,2,"yi75Zh49",25.7,0
"06767004",2025-06-12,2025,"AA","RMMA1I38C5YUV7P1",4,1,2,2,1,NA,"yi75Zh49",NA,2,1,"L","R","line_drive",27.9405947087769,21.5428484249772,75.098252555516,182.944362346309,1618.56522192014,22.0304224738993,253.230129763922,4.0170634765625,"vzEb6i4o","RF",92.6,2,"yi75Zh49",25.7,0
"06767004",2025-06-12,2025,"AA","2TSFKW5S6OMS5FKM",10,0,1,1,0,NA,"6ZAopa8r",NA,5,6,"R","R","fly_ball",48.1602226358005,2.03097965093086,89.429012459758,191.172511427115,4119.19722047414,14.4857712869084,255.185826197879,6.36394445514679,"1Bq8g66S","RF",95.4,2,"6ZAopa8r",28.2,0
"27451767",2025-06-12,2025,"AAA","PJR9AAWEVEPCFKM5",5,1,3,1,1,NA,"q4gfcnWo",NA,4,3,"L","R","fly_ball",36.889808494997,13.5729923544736,92.9259742903091,175.26170012878,2983.62918561632,10.0692248087885,346.29426254898,6.0550244140625,"FeMhiKfn","CF",93.9,2,"q4gfcnWo",28.2,1
"27451767",2025-06-12,2025,"AAA","BMNN8PQCJ3BR4ZB6",6,0,2,2,1,"pQBo0Ybl","yXNNtXRP",NA,7,3,"R","L","fly_ball",24.2675316461039,-18.8966599943949,76.1619398857309,NA,NA,-20.5987253796357,254.825233526583,3.73408117389679,"eqZuU16I","LF",76.3,2,"yXNNtXRP",23.8,0
"27451767",2025-06-12,2025,"AAA","3FPW9TGGZO3VXEDV",8,1,0,0,1,NA,"eqZuU16I",NA,7,3,"R","R","fly_ball",22.7051269750946,-12.8807081134015,99.4798981026527,156.794026960435,1666.50964678725,-20.1364173116017,344.456561265285,4.3195224609375,"KHpolKX6","LF",85.9,2,"eqZuU16I",30.2,0
"64124149",2025-06-12,2025,"AA","NIF9MA2R6ZONGD4O",2,0,2,1,1,NA,"4C7ZtSmF",NA,0,0,"L","R","fly_ball",63.7136714031903,-14.7287355830573,88.5607952462148,167.073153560984,5759.9399865616,-30.6216570475794,192.66549051785,6.56029211139679,"Hd4F7Lms","LF",87.3,2,"4C7ZtSmF",28.7,0
"55166663",2025-06-12,2025,"AA","D7Y5WA9QMECD9USV",5,1,0,1,1,"UQ6rqICw","sLnh1PxN","Wkvsgvcd",1,1,"R","R","line_drive",20.6674722867956,4.55322131612003,97.3052619000609,204.034763172535,1386.34525779011,13.2707753847849,326.329647396322,4.2560869140625,"pvOlKxya","CF",99.9,2,"sLnh1PxN",28,1
"55166663",2025-06-12,2025,"AA","6LO83DHI7K560P8U",10,0,2,2,0,NA,"heIgbNWg",NA,3,4,"R","R","fly_ball",31.96138087151,0.636374642674119,71.4291281392073,191.154481839072,1909.65344112363,5.51362615356548,236.902362120138,4.34632922077179,"Wkvsgvcd","CF",78.9,2,"heIgbNWg",27.3,0
"64007475",2025-06-12,2025,"AAA","ZK0D73SNE1SVFFL9",5,0,3,1,0,NA,"Rg9ZwvX3",NA,0,4,"R","R","fly_ball",53.8863276600068,1.86929313954084,81.2608604126525,190.392001998454,4286.91892837256,12.3020668944518,228.332668676947,6.1665498046875,"qHl4VKsx","CF",96.1,2,"Rg9ZwvX3",29.2,0
"24788643",2025-06-12,2025,"AAA","HC95SUES872AR9I9",2,0,0,1,0,"BweySzeU","LCDADg9g",NA,0,2,"R","R","line_drive",21.3147306552001,-2.23265234391285,91.9082266364244,210.305197854681,1465.85107991933,3.79034258131412,307.82448547239,3.7418193359375,"0edDF44C","CF",95.9,2,"LCDADg9g",25.1,0
"24788643",2025-06-12,2025,"AAA","8S6FLWLYBRO5QHW7",2,0,1,1,1,"BweySzeU","LCDADg9g",NA,0,2,"R","R","fly_ball",35.6069112451987,-19.2861552013826,89.1741128524576,177.867145210329,2721.37707628978,-20.5232150875407,353.080663022687,5.8775048828125,"YYAzjdwL","LF",92.3,2,"LCDADg9g",25.1,1
"24788643",2025-06-12,2025,"AAA","JPNU6FF4C1ESMKSN",4,0,0,0,1,NA,"AmlKaavc",NA,2,2,"R","R","fly_ball",55.9074684041375,19.5119338724666,86.0158867670232,193.380868864941,4797.02463766702,36.4986321060072,215.887587219497,6.3745107421875,"tDoD60jl","RF",97.3,2,"AmlKaavc",26.5,0
"84449084",2025-06-12,2025,"AAA","0VQH6I325CFGVCX8",3,1,1,0,0,NA,"TA81uegJ","253PrBA1",0,1,"L","L","fly_ball",34.9724061314229,-19.3068388615255,84.2194442142878,168.122387050128,2560.67692718914,-21.3922853543764,295.148607948376,4.43869640827179,"n7pH0UVS","LF",91.9,2,"TA81uegJ",28.1,0
"39455709",2025-06-12,2025,"AAA","63SE1TNYH9TIM8AT",4,1,2,2,1,NA,"HBtfbfAm",NA,2,6,"L","R","fly_ball",24.1973716525035,-20.4863244666403,88.0382020159101,139.916208655866,1972.6306341212,-32.3899951545176,283.021354032855,3.92091125202179,"xeew78Ck","LF",80.4,2,"HBtfbfAm",29.1,0
"56127624",2025-06-12,2025,"AAA","R3KIOIQ91THEDDUP",5,1,0,1,1,NA,"p2zaoyCI",NA,2,5,"R","R","fly_ball",46.6684138467734,19.3160864957102,74.0780275896893,199.289208436579,3409.51254981038,33.1800280030016,217.76462466052,5.2399189453125,"cRxpiiEL","RF",99.7,2,"p2zaoyCI",28.5,0
"56127624",2025-06-12,2025,"AAA","1RMNQOTY93PK0AGW",9,1,0,2,1,NA,"nlVUAMZu",NA,5,5,"R","R","fly_ball",34.6939732841001,0.673597216994301,81.5283087339649,196.92738472385,2507.86738522197,11.7667078215292,270.687272091054,5.1175107421875,"i386fBuu","CF",96.6,2,"nlVUAMZu",29.3,0
"56127624",2025-06-12,2025,"AAA","XUKDSYUDG159OF50",10,1,2,1,0,"VtnNkfzT","41xI48Y9",NA,5,5,"L","R","fly_ball",31.9382810871053,-10.2886800893542,85.6464746256048,163.530243525935,2340.20215595703,-20.481456985418,297.959305294876,5.1771318359375,"VM3uztNy","LF",92.1,2,"41xI48Y9",28,0
"91068167",2025-06-12,2025,"AA","KLI07UMBXZG3PKK4",1,0,1,2,1,"aF4omlRO","IVg2vQjh","uYCib27c",0,0,"L","R","fly_ball",35.3643993660325,9.14036186010248,86.376685327434,185.461066482561,2621.56355785646,10.5313108735021,303.608423095718,4.7988583984375,"EVbzbqER","RF",93.3,2,"IVg2vQjh",26.9,1
"91068167",2025-06-12,2025,"AA","E76IF8JWYIBLIKB6",5,0,0,0,1,NA,"519NwlpI",NA,1,2,"L","R","line_drive",22.899715736099,-16.522000576108,83.4746804160251,140.67316852274,1686.08400385823,-24.3348429267975,253.359902712042,3.4801337890625,"Q7OYJvek","LF",90.9,2,"519NwlpI",27,0
"91068167",2025-06-12,2025,"AA","A9E30VM29S8KYQ3C",8,0,3,2,1,NA,"IVg2vQjh","uYCib27c",8,7,"L","R","line_drive",19.7242742850661,-26.7153025507792,93.7182757177892,140.580084390867,1444.6621920311,-37.620044156202,279.562429720088,3.6158525390625,"Q7OYJvek","LF",90.9,2,"IVg2vQjh",26.9,0
"09966727",2025-06-12,2025,"AAA","RK1YP049F1AFX7UK",3,1,0,1,1,NA,"bXcFsODX",NA,1,2,"L","R","fly_ball",31.7464927728434,-0.794249340687555,99.6608028513203,169.910270228349,2629.69760265139,-7.94761375874894,388.334936675212,6.06356945514679,"znWEweCW","CF",87.9,2,"bXcFsODX",26.9,1
"09966727",2025-06-12,2025,"AAA","MK13006IVKA76P05",6,1,1,2,0,NA,"Bogc4WVo",NA,6,5,"R","R","fly_ball",50.1142320038584,17.9849805134484,77.4274950357512,184.787265231271,3688.73964449198,25.518710355184,186.142309833589,6.1336591796875,"KUAYfHmA","RF",94.5,2,"Bogc4WVo",29.4,0
"07872120",2025-06-12,2025,"AAA","3XKT6I6C01PDT4V2",5,1,2,2,1,"KJOcXwQA","q0XvXFIp",NA,0,1,"R","R","fly_ball",38.3556378679542,4.43719379176508,76.8988745090566,196.802137315076,2708.13533499331,16.0124585556819,256.068123798061,5.25340148639679,"VCGCcJ2r","RF",81.8,2,"q0XvXFIp",26.4,0
"02208027",2025-06-12,2025,"AA","W80GZCKQ7S71ZOCC",6,0,0,2,1,NA,"nz4KsYNQ","FrbJh6Au",2,3,"L","R","fly_ball",39.2738125355288,15.0978621581244,83.5336661987337,187.483251125914,2930.92944263947,20.2460509467831,293.899548958709,5.6940478515625,"ARArraMU","RF",93.6,2,"nz4KsYNQ",26.3,0
"88330265",2025-06-12,2025,"AA","JOSB136CYFGIFZVG",4,1,0,1,0,NA,"jInJkBIJ",NA,0,5,"L","R","fly_ball",49.3546065137582,-20.3183635729515,80.4228093520237,169.350069355356,3812.24309132819,-23.7293604020845,264.999242500342,5.3701337890625,"gQwC1idG","LF",94.8,2,"jInJkBIJ",27.7,0
"88330265",2025-06-12,2025,"AA","BU2VDWID17KG6KPP",6,0,0,0,0,"YWMKNY89","2kWDVp8z",NA,1,5,"R","R","fly_ball",34.1162724505142,-16.1068223741513,94.5725170723794,185.601394929388,2732.18215871241,-12.4944612796901,350.161948530728,5.78449718952179,"jInJkBIJ","CF",101.5,2,"2kWDVp8z",26.6,0
"88330265",2025-06-12,2025,"AA","V8B0DAD3PA9I9R0H",6,0,0,0,1,"YWMKNY89","2kWDVp8z",NA,1,5,"R","R","fly_ball",31.1233556230472,-30.5767318899975,88.291260579305,163.900657110665,2320.27180264253,NA,NA,NA,"YOqWcr1Y","LF",92.6,2,"2kWDVp8z",26.6,0
"48111872",2025-06-12,2025,"AAA","HP9ILR0OROU18WHB",2,1,1,1,1,"RB30rqV1","TyzaVqzl","VXerrJm8",5,3,"L","L","fly_ball",20.9351992736748,-13.1096241704369,98.4941612414548,156.81400426367,1427.79974460946,-21.7527641280012,364.255800232224,4.4783310546875,"avsN0oIK","LF",85.2,2,"TyzaVqzl",27.5,0
"48111872",2025-06-12,2025,"AAA","NMV3H264YY7LU5LW",6,1,2,2,0,NA,"6CbEWE5j",NA,10,7,"R","R","line_drive",18.6505662933235,-10.2894176468304,104.076363092548,205.596438796087,1229.21982563784,-6.39469348866214,333.350441077689,3.6197763671875,"cKCbJrjK","CF",84.4,2,"6CbEWE5j",28.6,0
"65309659",2025-06-12,2025,"AAA","5SR24PH3AAI3ZXF2",4,1,2,0,1,NA,"Kjk4V6jH",NA,3,0,"R","L","fly_ball",33.0598053310232,10.7874935556684,100.921259490664,195.315720391998,2879.14481863658,20.0478796680887,360.098889138683,5.7216201171875,"K2MabmRK","RF",91.2,2,"Kjk4V6jH",26.8,1
"42167486",2025-06-12,2025,"AAA","MKJQXZGYSC4DY8EC",5,0,2,1,0,NA,"INMOeJg2",NA,1,1,"L","R","fly_ball",41.9916661469177,-19.4149811694365,73.1017418246244,165.954911449667,2861.11832902864,-27.0284627974009,230.321366234423,5.0014326171875,"hMgrD3hS","LF",95.5,2,"INMOeJg2",27.2,0
"87422184",2025-06-12,2025,"AA","ZDUVBB0FE5M9S1HH",9,0,0,0,1,"M8LTaX9X","dShBROf0",NA,0,3,"R","R","fly_ball",40.4804347886781,0.245187275377568,84.158683500701,183.137426816045,3051.12896173761,0.645462694665106,295.876909054765,4.7842724609375,"Kbi4k8vB","CF",102.2,2,"dShBROf0",28.9,0
"48107316",2025-06-12,2025,"AA","BZ61DZC70BFYDD3M",10,1,2,2,0,NA,"lvAnHpyX",NA,2,2,"L","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"yZd4u1Ki","RF",92.4,2,"lvAnHpyX",26.8,0
"15446831",2025-06-12,2025,"AAA","SZM102M4JNSM83C2",3,1,1,1,0,NA,"V6CO7S8j",NA,0,2,"L","R","fly_ball",38.3013995731238,-7.38672765834252,97.4214940193232,164.047848579859,3409.51982748696,-20.3980866526778,338.875426810131,6.1712666015625,"lD0PNMpD","CF",89.1,2,"V6CO7S8j",29.1,1
"15446831",2025-06-12,2025,"AAA","BEBPFM8PUDSIOROM",4,0,2,1,0,NA,"K2X7N3RO","VWztaKut",2,2,"R","R","fly_ball",47.6541899126303,3.69744855716648,94.354067180708,191.911295041312,4300.40045935107,14.5882922169224,304.984715755618,6.5177607421875,"J7qLW9bG","RF",89.6,2,"K2X7N3RO",27.2,0
"15446831",2025-06-12,2025,"AAA","UENZBFNPAYAE6SDC",6,1,1,1,0,"iJwMMH9P","tKIWSfLo",NA,4,2,"R","R","fly_ball",53.4863350048197,16.8764302946151,86.063317639665,185.362384153909,4444.96147262357,18.9365294198963,276.185637960752,5.89547765827179,"K2X7N3RO","RF",90.6,2,"tKIWSfLo",27.3,0
"42369351",2025-06-13,2025,"AA","D14B4YDF1WNNGYFM",4,0,1,2,1,NA,"KK6YWaQB",NA,0,1,"R","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"ADprwzh1","RF",93.2,2,"KK6YWaQB",27.2,0
"19424112",2025-06-13,2025,"AA","1IZH449HBZAD8OCA",10,0,0,2,0,NA,"1H8YAri4",NA,5,6,"R","R","fly_ball",27.8074054831177,-4.38934968889103,93.1240017477031,190.188378151676,2021.78258272711,1.31122725160835,335.476244596805,5.1681728515625,"Stiaz3Je","CF",91.9,2,"1H8YAri4",27.8,1
"22522307",2025-06-13,2025,"AA","24F8IE9VR9MDFS1W",2,1,1,2,1,"ZHqgfr51","jTb2Ech6",NA,0,0,"R","R","fly_ball",51.4065881614172,-4.95171723624535,93.0153155220149,184.772825500176,4572.44446977386,0.914457648123392,281.47124749747,6.9816826171875,"EkU3InuD","CF",87.7,2,"jTb2Ech6",26.4,0
"22522307",2025-06-13,2025,"AA","5T9M66EAJEXD6XMD",3,0,1,2,1,NA,"EkU3InuD",NA,0,1,"L","R","fly_ball",35.5469375954394,29.7906892247353,89.7472079599246,189.685433464692,2770.15478591346,36.2496086307002,318.39843654033,5.67320617389679,"XdL4TPrV","RF",87.5,2,"EkU3InuD",29.1,1
"22522307",2025-06-13,2025,"AA","S89J907273WNRG2S",5,1,0,1,1,NA,"mzaVeG2k",NA,2,1,"L","R","fly_ball",39.4833945080902,-13.9123932081095,83.9240437806956,172.602135224503,2964.81146862144,-15.3273300018699,291.303280860829,4.7948720703125,"1GsBYlWb","LF",92.9,2,"mzaVeG2k",28.1,0
"89793444",2025-06-13,2025,"AAA","D9CAKNLPM8ACK0WC",1,0,1,0,1,NA,"pnHmsYpU",NA,1,0,"L","R","fly_ball",48.8534756109974,-19.6765524853483,91.7485131924443,158.480485283597,4536.6204848461,-38.9759271139745,291.956575497038,6.3370341796875,"n7iGSmM9","LF",88.7,2,"pnHmsYpU",27.2,0
"17123192",2025-06-13,2025,"AA","Q2VK10GRXQM3HM0P",3,1,0,1,0,NA,"5U5M13IU",NA,0,0,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"QBMRqay3","CF",89.3,2,"5U5M13IU",28,0
"17123192",2025-06-13,2025,"AA","5ZP73GGKZU02C6D9",9,1,1,0,1,"te2cwZkf","5U5M13IU",NA,9,3,"L","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"QBMRqay3","CF",89.3,2,"5U5M13IU",28,0
"91722534",2025-06-13,2025,"AAA","SWKOZYCPRKX5EP30",3,0,1,0,1,NA,"tioNR8g4",NA,2,2,"L","L","fly_ball",52.0348233011183,18.0113868264579,97.9025429006338,168.269518368437,4370.05050835949,7.31848626418949,297.551637434847,7.3043623046875,"wF7fTvnm","RF",91.1,2,"tioNR8g4",26,0
"34756772",2025-06-13,2025,"AA","EJXQUTOJFIH6EBU2",4,1,2,2,0,"Hd4F7Lms","bwgQR0D2",NA,1,0,"R","R","fly_ball",43.3634741009175,-21.5634743241465,102.515385411867,181.678064329525,4058.7140765273,-19.9367822301466,319.260676788374,6.6477548828125,"F3pUYb42","LF",98.3,2,"bwgQR0D2",27.6,1
"88496093",2025-06-13,2025,"AA","KGSJCOSUPWP9TTRP",4,1,2,2,1,NA,"UQ6rqICw",NA,1,0,"R","R","fly_ball",22.4609174045523,0.0743905864635384,104.368440849974,199.139878514888,1669.40115810037,6.97871662435297,361.455637460746,4.5508974609375,"zIPw6465","CF",93.9,2,"UQ6rqICw",27.5,1
"88496093",2025-06-13,2025,"AA","A8V5Y75P4ILNO44K",4,0,1,0,1,NA,"heIgbNWg",NA,2,0,"R","R","line_drive",20.6353919703166,-8.28711885786919,92.7169563678184,177.882025813322,1203.7848095864,-8.68311335929275,303.721248260625,3.9693115234375,"2pXGiWDa","CF",88.1,2,"heIgbNWg",27.3,0
"88496093",2025-06-13,2025,"AA","RCBRA5FL6AC6BBTA",5,1,0,2,1,"JyqwEcZa","r7sMEWWC",NA,2,0,"R","R","line_drive",27.724337801138,-24.2396279096156,82.8586945893668,173.962161522933,1772.32626771676,-26.2607980221474,280.103442141075,4.3931298828125,"CItNpQRm","LF",79.3,2,"r7sMEWWC",25.1,0
"03202518",2025-06-13,2025,"AAA","CBRNM290W5UEV283",4,1,0,1,1,NA,"P7kZrg6g",NA,0,1,"R","R","line_drive",23.8268981098024,17.008139677633,86.9159675870366,214.476510400655,1761.78572610442,35.5707174181319,283.788206916474,4.40123351764679,"twNTTJBN","RF",95.7,2,"P7kZrg6g",28.1,1
"98829324",2025-06-13,2025,"AAA","WZLI0UICZ1SKZ0T2",6,1,1,2,1,NA,"kLpP20gJ","BweySzeU",2,8,"R","L","fly_ball",28.4806562184417,-10.2963830236269,91.327216787054,183.161492196583,2026.55220137744,-8.64339085834175,356.793569616645,5.2751123046875,"tDoD60jl","CF",97.3,2,"kLpP20gJ",27.4,0
"98829324",2025-06-13,2025,"AAA","4ZTS9YH0R0UNWG6R",9,0,1,1,1,"Rm6ZQRZ4","zYjk2mHj",NA,6,9,"L","R","line_drive",27.5940155096038,-24.0349621249628,83.0549129567962,136.787905354414,2406.6171638731,-37.7975473966875,267.629022832165,3.96515343952179,"k0dRVNyt","LF",92.5,2,"zYjk2mHj",24.6,0
"60508373",2025-06-13,2025,"AAA","9KQF8ZT8SOUIWQXO",6,1,1,1,0,NA,"elnV0CAx",NA,0,6,"R","R","line_drive",23.8881208549732,-15.1234082015213,95.0854771098372,174.490096062861,1603.07293061136,-17.4234095424214,357.936725492037,4.86154211139679,"37HMRUHp","LF",90.5,2,"elnV0CAx",28.9,1
"60508373",2025-06-13,2025,"AAA","PJLOAEO5KXK74ZIW",6,0,2,2,0,NA,"8oX6YJmz",NA,0,8,"L","R","line_drive",19.9313973812051,4.27205416040327,94.3611423881532,205.400748071494,1269.24785013372,8.92518418475488,307.463909703179,3.67226672077179,"elnV0CAx","CF",87.6,2,"8oX6YJmz",27.6,1
"46095804",2025-06-13,2025,"AAA","HK3X0YDU8ZFJQHR1",3,0,2,0,1,NA,"cRxpiiEL",NA,1,1,"L","R","fly_ball",51.14673101942,3.79656478163068,94.857957903174,170.977742096181,4675.85931564797,-11.4765434727469,253.996150522473,7.1640498046875,"1X1RqhAE","CF",87.5,2,"cRxpiiEL",28.8,0
"46095804",2025-06-13,2025,"AAA","AGQQHIBQFB2F5YJ3",5,1,3,2,0,NA,"U648GDDX","tfyvb4ZS",1,3,"L","R","fly_ball",22.7164235208739,0.511256840557739,100.549581151987,162.686909332943,1623.01269801173,-5.92692862297507,372.60177979993,4.6560849609375,"VM3uztNy","CF",92.1,2,"U648GDDX",25,1
"46095804",2025-06-13,2025,"AAA","PE85PD6URLXIVYMX",5,0,2,1,1,"NEDB78cn","uOmTGHhR",NA,1,4,"L","R","fly_ball",28.4286799159327,21.2561260104555,78.2400868793893,185.341938477531,1736.28793360784,23.08456652194,275.496338711486,4.43842687702179,"41xI48Y9","RF",92.1,2,"uOmTGHhR",27.5,0
"46095804",2025-06-13,2025,"AAA","98WX1HEN75FNBDC6",6,0,3,1,0,NA,"M0gpYwPr",NA,1,4,"L","R","line_drive",22.1011457654489,16.631029468018,95.4823714857168,204.026858997737,1535.69771523236,24.0179334399533,325.533292335431,4.17470031452179,"41xI48Y9","RF",92.1,2,"M0gpYwPr",26.6,1
"48375750",2025-06-13,2025,"AA","BUVZEUJY8YG349RX",6,0,1,0,1,NA,"Z34uAKGo",NA,9,1,"R","R","fly_ball",53.6174327185201,-26.4854869800483,79.4728302783935,171.421174347597,4145.18684612074,-34.6231738910778,226.492737518131,6.1570595703125,"A7Q7CrgG","LF",90.3,2,"Z34uAKGo",27,0
"48375750",2025-06-13,2025,"AA","YVY23DGDFB24W9YG",7,1,1,1,1,NA,"harckzof",NA,9,1,"R","R","fly_ball",37.6452969596557,-5.09912452426175,98.0971421819012,184.061593243009,3233.75606039607,-1.73496122387644,329.375027442687,6.1675556640625,"GR11wwzx","CF",97.1,2,"harckzof",28.2,0
"10255535",2025-06-13,2025,"AA","32UN1N07NYB20BCR",1,1,1,2,1,NA,"JhULxP7D","z2Zt5nxW",0,3,"L","R","fly_ball",36.1332174199627,-25.5988704967865,84.9308088953343,172.964755378664,2662.44571709526,-26.8901263047594,296.98475292925,4.6027939453125,"iTdzH9yo","LF",90.5,2,"JhULxP7D",27,0
"10255535",2025-06-13,2025,"AA","ZPPZBMMTU28DHAS4",2,1,0,0,0,NA,"19gw7TnK",NA,0,4,"L","R","fly_ball",49.2242914962158,12.2979163178319,86.9377877447409,175.336667862973,4050.23124605797,7.10925229115279,265.442661160855,6.5494775390625,"m5YpZkIj","CF",92.4,2,"19gw7TnK",29.8,0
"10255535",2025-06-13,2025,"AA","HLXHJ9QCHOTZA8F5",7,0,0,0,1,"iTdzH9yo","7MC4dxTd",NA,2,10,"R","R","fly_ball",42.5738161192202,-15.3548196923617,88.7594295704255,179.285024210155,3430.82934487971,-15.8142518099112,291.986778062452,6.05627258014679,"MrzPoO6x","LF",90.7,2,"7MC4dxTd",25.9,0
"84863815",2025-06-13,2025,"AAA","7W04FB7QC157AVC4",1,0,2,2,0,NA,"ezPuuzRi",NA,0,3,"R","R","fly_ball",34.4946045576312,13.6846426896795,92.1462853457944,199.831314757186,2859.77542960283,24.9030866699003,352.271993463131,5.56030187702179,"SVEVZZoi","RF",97,2,"ezPuuzRi",28.2,1
"84863815",2025-06-13,2025,"AAA","QCU7MAO20FOJI6IE",5,0,0,0,1,"znWEweCW","ezPuuzRi",NA,5,7,"L","R","fly_ball",40.8627250596264,27.508514658237,70.4636029587679,191.499362783088,2635.21508777935,32.5083506198518,252.411279488963,4.9249013671875,"SVEVZZoi","RF",97,2,"ezPuuzRi",28.2,0
"35726297",2025-06-13,2025,"AA","9S3ARU9MGRBDGPRE",8,0,3,2,0,NA,"VI51FwEB","8RHT0mMf",3,1,"R","R","fly_ball",48.1420923914213,30.0140505960949,81.2984449526447,200.159156049089,3911.63155516561,50.2765904727344,238.353310336086,5.89641515827179,"YOqWcr1Y","RF",92.6,2,"VI51FwEB",26.2,1
"40916220",2025-06-13,2025,"AA","5QDZ3XQW8K6O8DUG",2,0,0,0,1,"GCDoYLAZ","K5Vyb3SE",NA,2,0,"L","L","line_drive",NA,NA,NA,NA,NA,NA,NA,NA,"vD56mcBf","CF",94.1,2,"K5Vyb3SE",26.7,0
"40916220",2025-06-13,2025,"AA","CL9YSI95BY5DXA6O",3,0,1,1,0,NA,"Li2rAGIe",NA,2,0,"L","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"vD56mcBf","CF",94.1,2,"Li2rAGIe",26.7,0
"09303878",2025-06-13,2025,"AAA","FA0F1W7YCGGSRYJ5",4,1,0,2,1,NA,"tvfDM3iH",NA,2,2,"L","R","fly_ball",27.202313292185,-1.3052651281245,91.0760521124568,160.941242788974,1990.76943530971,-6.23902970587218,338.069784032178,4.4163857421875,"AlZgStIU","CF",96.9,2,"tvfDM3iH",27.3,1
"77098135",2025-06-13,2025,"AAA","TPK2N050LJY0ZA65",4,1,0,0,0,NA,"DKrf5BM3",NA,9,1,"R","L","line_drive",25.1957659412797,-21.014731429861,89.2454587375026,179.977036701999,1634.24365013574,-20.949760212607,347.804397018224,4.5470419921875,"cKCbJrjK","LF",84.4,2,"DKrf5BM3",28.5,1
"77098135",2025-06-13,2025,"AAA","OADQY02L7212UEXY",5,1,0,1,1,NA,"Pk7EdJzQ","RB30rqV1",9,6,"L","L","fly_ball",20.319446418253,-20.98395929981,91.9746681986093,142.137740359349,1468.44754064098,-30.0365713302643,303.363606020974,3.7157294921875,"cKCbJrjK","LF",84.4,2,"Pk7EdJzQ",26.6,0
